Time,Level,Category,Message,Raw Data
"Jan 05, 12:52:24.657","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" has""}"
"Jan 05, 12:52:24.667","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" been""}"
"Jan 05, 12:52:24.678","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" successfully""}"
"Jan 05, 12:52:24.688","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" scheduled""}"
"Jan 05, 12:52:24.693","INFO","voice","ElevenLabs WebSocket upgrade with trace ID","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""traceId"":""1682b22a7fe88f931a29571f85891ea7"",""websocketIndex"":11}"
"Jan 05, 12:52:24.693","INFO","voice","ElevenLabs WebSocket opened","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":11}"
"Jan 05, 12:52:24.693","INFO","voice","ElevenLabs BOS message sent","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""voiceSettings"":{},""pronunciationDictionaries"":0,""websocketIndex"":11}"
"Jan 05, 12:52:24.761","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" for""}"
"Jan 05, 12:52:24.763","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" January""}"
"Jan 05, 12:52:24.764","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" ""}"
"Jan 05, 12:52:24.764","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""6""}"
"Jan 05, 12:52:24.764","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""th""}"
"Jan 05, 12:52:24.765","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" at""}"
"Jan 05, 12:52:24.765","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" ""}"
"Jan 05, 12:52:24.773","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""10""}"
"Jan 05, 12:52:24.783","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"":""}"
"Jan 05, 12:52:24.793","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""00""}"
"Jan 05, 12:52:24.804","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" AM""}"
"Jan 05, 12:52:24.814","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" IST""}"
"Jan 05, 12:52:24.828","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"".""}"
"Jan 05, 12:52:24.840","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" Have""}"
"Jan 05, 12:52:24.841","INFO","voice","ElevenLabs text message sent","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""textLength"":85,""text"":""Your consultation call has been successfully scheduled for January 6th at 10  AM IST."",""flush"":false,""tryTriggerGeneration"":true,""websocketIndex"":9}"
"Jan 05, 12:52:24.841","INFO","voice","Voice input","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""input"":""Your consultation call has been successfully scheduled for January 6th at 10  AM IST.""}"
"Jan 05, 12:52:24.846","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" a""}"
"Jan 05, 12:52:24.856","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" great""}"
"Jan 05, 12:52:24.867","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" day""}"
"Jan 05, 12:52:24.877","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"",""}"
"Jan 05, 12:52:24.886","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":"" Pr""}"
"Jan 05, 12:52:24.895","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""adav""}"
"Jan 05, 12:52:24.904","INFO","model","Model output","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""output"":""!""}"
"Jan 05, 12:52:24.925","INFO","voice","ElevenLabs text message sent","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""textLength"":25,""text"":""Have a great day, Pradav!"",""flush"":false,""tryTriggerGeneration"":true,""websocketIndex"":9}"
"Jan 05, 12:52:24.925","INFO","voice","Voice input","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""input"":""Have a great day, Pradav!""}"
"Jan 05, 12:52:24.925","INFO","voice","ElevenLabs EOS message sent","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":9}"
"Jan 05, 12:52:24.926","INFO","model","Azure OpenAI HTTP response","{""category"":""model"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""azure-openai"",""model"":""gpt-4o-2024-05-13"",""request"":{""model"":""gpt-4o-2024-05-13"",""messages"":[{""role"":""system"",""content"":""## ROLE & OBJECTIVE\nYou are \""Sarah,\"" the professional and friendly Front Desk Receptionist for *[Your Company Name]*. Your primary goal is to schedule a 30-minute consultation call for potential clients. You are capable, efficient, and concise.\n\n## CONTEXT & TIME\n- *Current Date:* Jan 5, 2026 UTC\n- *Current Time:* 7:21 AM UTC\n- *Timezone:* {{ user_timezone | default: 'Asia/Calcutta' }}\n- *Note:* When the user says \""tomorrow\"" or \""next Tuesday,\"" calculate the date based on the Current Date and Timezone provided above.\n\n## TOOL USAGE PROTOCOL (CRITICAL)\n1. *Check First:* You MUST use the check_calendar_availability tool immediately when a user requests a specific date or time range. NEVER say a slot is available without checking this tool first.\n2. *Handle Conflicts:* If check_calendar_availability returns events for the requested time, tell the user that slot is taken and offer the nearest available alternative.\n3. *Book Second:* ONLY use the book_calendar_slot tool after:\n   - You have confirmed the slot is free.\n   - You have obtained the user's *Name*.\n   - You have obtained the user's *Meeting Title/Reason*.\n4. *Verify Before Booking (MANDATORY):* Before calling the booking tool, you MUST read back the full details (Name, Reason, Date, Time) and ask: \""Is that correct?\""\n4. *Book Last:* ONLY use the book_calendar_slot tool after the user explicitly says \""Yes\"" or \""Correct.\""\n   - If the user corrects any detail, update your memory and ask for confirmation again.\n\n## CONVERSATION FLOW\n1. *Greeting:* Start with a warm, professional greeting. Ask how you can help.\n2. *Negotiation:* Discuss time slots. Check availability using the tool.\n3. *Details:* Once a time is free and agreed upon, ask for their *Name* and the *Reason/Title* for the call.\n4. *The Verification Loop:* - Say: \""Just to confirm, I'm booking a call for [Name] regarding [Reason] on [Date] at [Time]. Is that correct?\""\n   - *If User says No:* Ask which part is wrong, correct it, and loop back to verify.\n   - *If User says Yes:* Proceed to Step 5.\n5. *Action:* Execute the book_calendar_slot tool.\n6. *Closing:* Confirm the booking was successful and wish them a great day. End the call.\n\n## KNOWLEDGE BASE (General Enquiries)\nIf the user asks general questions, use these answers:\n- *Location:* \""We are a digital-first agency based in India, but we work with clients globally.\""\n- *Services:* \""We specialize in Voice AI agents, automation, and architectural design.\""\n- *Pricing:* \""Our consultation calls are free. For project pricing, we discuss that during the consultation.\""\n- *Office Hours:* \""We are generally available Monday to Friday, 10 AM to 7 PM IST.\""\n\n## GUARDRAILS & ERROR HANDLING\n- *Brevity:* Keep your responses short (1-2 sentences). This is a voice conversation; do not monologue.\n- *Out of Scope:* If the user asks about unrelated topics (e.g., politics, coding advice, weather), politely say: \""I focus on scheduling and company info. I can't help with that, but let's get you booked.\""\n- *Tool Failure:* If a tool returns an error, say: \""I'm having trouble accessing the calendar right now. Would you mind trying again in a moment?\""\n- *Silence:* If the user is silent, ask: \""Are you still there? I can check a different time if you prefer.\""\n\n## TONE\nProfessional, warm, helpful, and concise. Avoid overly robotic phrases like \""I have executed the function.\"" Instead, say \""I've checked the calendar.\""""},{""role"":""assistant"",""content"":""Hi there. This is Sarah from the scheduling team. I can help you book a time for a meeting. Do you have a specific day in mind?""},{""role"":""user"",""content"":""Yep. Can you book a slot for sixth January, ten AM?""},{""role"":""assistant"",""content"":""Great. I can book that slot for you. May I have your full name and the reason for the call?"",""tool_calls"":[{""id"":""call_WQjjjfqEujv7ov1PVfvEsLdk"",""type"":""function"",""function"":{""name"":""check_calendar_availability"",""arguments"":""{\n  \""startTime\"": \""2026-01-06T10:00:00+05:30\"",\n  \""endTime\"": \""2026-01-06T10:30:00+05:30\""\n}""}}]},{""role"":""tool"",""tool_call_id"":""call_WQjjjfqEujv7ov1PVfvEsLdk"",""content"":""I checked the calendar. That slot is completely FREE.""},{""role"":""user"",""content"":""Full name is Pradav Jaipurkar and the reason for the call is""},{""role"":""assistant"",""content"":""Sorry. It seems""},{""role"":""user"",""content"":""updates about the""},{""role"":""assistant"",""content"":""Thank you, Pradav. Um, just to confirm, you want me to book a call for Pradav Jai Poorkar regarding updates about the project on January sixth at ten AM IST. Is that correct?""},{""role"":""user"",""content"":""Yes.""},{""role"":""assistant"",""tool_calls"":[{""id"":""call_RUOgcPeIZqm4SSM1wMCR3tZy"",""type"":""function"",""function"":{""name"":""book_calendar_slot"",""arguments"":""{\n  \""customerName\"": \""Pradav Jaipurkar\"",\n  \""meetingTitle\"": \""Updates about the project\"",\n  \""startTime\"": \""2026-01-06T10:00:00+05:30\"",\n  \""endTime\"": \""2026-01-06T10:30:00+05:30\""\n}""}}]},{""role"":""tool"",""tool_call_id"":""call_RUOgcPeIZqm4SSM1wMCR3tZy"",""content"":""Success. I have booked the meeting \""Updates about the project\"" for Pradav Jaipurkar. I have sent the invite to your calendar.""}],""stream"":true,""stream_options"":{""include_usage"":true},""max_tokens"":250,""tools"":[{""type"":""function"",""function"":{""name"":""book_calendar_slot"",""description"":""Books a confirmed appointment on the calendar. CRITICAL: Only call this tool AFTER you have successfully checked availability and the user has confirmed the time and provided their name."",""parameters"":{""type"":""object"",""required"":[""customerName"",""startTime"",""endTime""],""properties"":{""endTime"":{""type"":""string"",""description"":""The end time in ISO 8601 format, including the timezone offset.""},""startTime"":{""type"":""string"",""description"":""The start time in ISO 8601 format. IMPORTANT: Include the timezone offset for {{user_timezone}} (e.g., '2024-01-05T15:00:00+05:30').""},""customerName"":{""type"":""string"",""description"":""The full name of the customer booking the appointment.""},""meetingTitle"":{""type"":""string"",""description"":""The reason or title for the meeting (e.g., 'Project Consultation').""}}}}},{""type"":""function"",""function"":{""name"":""check_calendar_availability"",""description"":""Retrieves existing events from the calendar for a specific time range to check for conflicts. CRITICAL: You MUST call this tool before offering or confirming any time slot to the user. If this tool returns any events, that means the slot is BUSY. If it returns an empty list, the slot is FREE."",""parameters"":{""type"":""object"",""required"":[""startTime"",""endTime""],""properties"":{""endTime"":{""type"":""string"",""description"":""The end time of the range to check in ISO 8601 format, including the timezone offset.""},""startTime"":{""type"":""string"",""description"":""The start time of the range to check in ISO 8601 format. IMPORTANT: Include the timezone offset for {{user_timezone}} (e.g., '2024-01-05T15:00:00+05:30' for India or '...-05:00' for New York).""}}}}},{""type"":""function"",""function"":{""name"":""endCall"",""description"":""Use this function to end the call. Only use it when following instructions that explicitly ask you to use the endCall function. DO NOT call this function unless you are instructed to do so."",""parameters"":{""type"":""object"",""properties"":{},""required"":[]}}}]},""response"":{""content"":""Your consultation call has been successfully scheduled for January 6th at 10:00 AM IST. Have a great day, Pradav!""},""metrics"":{""latencyMs"":505,""promptTokens"":1539,""completionTokens"":30}}"
"Jan 05, 12:52:25.059","INFO","voice","ElevenLabs first audio received","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""ttfbMs"":217,""websocketIndex"":9}"
"Jan 05, 12:52:25.089","INFO","latency","Turn latency summary","{""category"":""latency"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""totalLatencyMs"":4473,""transcriberLatencyMs"":342,""endpointingLatencyMs"":0,""knowledgeBase"":null,""model"":{""fetchSequenceLatencyMs"":0,""startTokenLatencyMs"":0,""firstOutputTokenLatencyMs"":0,""avgTokenLatencyMs"":10},""voice"":{""fromTranscriberLatencyMs"":4131,""fromModelLatencyMs"":429,""fromRequestLatencyMs"":218}}"
"Jan 05, 12:52:25.091","INFO","latency","Turn latency","{""category"":""latency"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""totalLatency"":4473,""transcriberLatencyFromUserSpeech"":342,""endpointingLatency"":0,""knowledgeBase"":null,""model"":{""fetchSequenceLatency"":0,""startTokenLatency"":0,""firstOutputTokenLatency"":0,""avgTokenLatency"":10},""voice"":{""fromTranscriberLatency"":4131,""fromModelLatency"":429,""fromRequestLatency"":218}}"
"Jan 05, 12:52:25.555","INFO","transcriber","StartOfTurn","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""model"":""flux-general-en"",""message"":""{\n  \""type\"": \""TurnInfo\"",\n  \""request_id\"": \""3bcb10cd-af76-4302-8d3c-a07bb525af9e\"",\n  \""event\"": \""StartOfTurn\"",\n  \""turn_index\"": 4,\n  \""audio_window_start\"": 42.24,\n  \""audio_window_end\"": 48.72,\n  \""transcript\"": \""Your call\"",\n  \""words\"": [\n    {\""word\"": \""Your\"", \""confidence\"": 0.9995},\n    {\""word\"": \""call\"", \""confidence\"": 0.7427}\n  ],\n  \""end_of_turn_confidence\"": 0.0315,\n  \""sequence_id\"": 232\n}""}"
"Jan 05, 12:52:25.555","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your call"",""confidence"":0.8711,""numWords"":2,""duration"":0,""latency"":10426}"
"Jan 05, 12:52:26.275","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has"",""confidence"":1,""numWords"":4,""duration"":720,""latency"":10426}"
"Jan 05, 12:52:26.310","INFO","voice","ElevenLabs WebSocket closed","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":9}"
"Jan 05, 12:52:27.000","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully"",""confidence"":1,""numWords"":6,""duration"":1445,""latency"":10431}"
"Jan 05, 12:52:27.707","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for"",""confidence"":1,""numWords"":8,""duration"":2152,""latency"":10418}"
"Jan 05, 12:52:28.225","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January six"",""confidence"":1,""numWords"":10,""duration"":2671,""latency"":10457}"
"Jan 05, 12:52:29.141","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January sixth at ten"",""confidence"":1,""numWords"":12,""duration"":3585,""latency"":10411}"
"Jan 05, 12:52:29.622","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January sixth at ten AM I"",""confidence"":1,""numWords"":14,""duration"":4067,""latency"":10413}"
"Jan 05, 12:52:30.584","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January sixth at ten AM IST. Have a great"",""confidence"":1,""numWords"":17,""duration"":5029,""latency"":10415}"
"Jan 05, 12:52:31.063","INFO","transcriber","Deepgram flux partial transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January sixth at ten AM IST. Have a great day. Bye"",""confidence"":1,""numWords"":19,""duration"":5508,""latency"":10414}"
"Jan 05, 12:52:31.678","INFO","transcriber","EndOfTurn","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""model"":""flux-general-en"",""message"":""{\n  \""type\"": \""TurnInfo\"",\n  \""request_id\"": \""3bcb10cd-af76-4302-8d3c-a07bb525af9e\"",\n  \""event\"": \""EndOfTurn\"",\n  \""turn_index\"": 4,\n  \""audio_window_start\"": 42.24,\n  \""audio_window_end\"": 54.8,\n  \""transcript\"": \""Your consultation call has been successfully scheduled for January sixth at ten AM IST. Have a great day, Pradov.\"",\n  \""words\"": [\n    {\""word\"": \""Your\"", \""confidence\"": 1},\n    {\""word\"": \""consultation\"", \""confidence\"": 1},\n    {\""word\"": \""call\"", \""confidence\"": 1},\n    {\""word\"": \""has\"", \""confidence\"": 1},\n    {\""word\"": \""been\"", \""confidence\"": 1},\n    {\""word\"": \""successfully\"", \""confidence\"": 1},\n    {\""word\"": \""scheduled\"", \""confidence\"": 1},\n    {\""word\"": \""for\"", \""confidence\"": 1},\n    {\""word\"": \""January\"", \""confidence\"": 1},\n    {\""word\"": \""sixth\"", \""confidence\"": 0.9976},\n    {\""word\"": \""at\"", \""confidence\"": 1},\n    {\""word\"": \""ten\"", \""confidence\"": 1},\n    {\""word\"": \""AM\"", \""confidence\"": 1},\n    {\""word\"": \""IST.\"", \""confidence\"": 1},\n    {\""word\"": \""Have\"", \""confidence\"": 1},\n    {\""word\"": \""a\"", \""confidence\"": 1},\n    {\""word\"": \""great\"", \""confidence\"": 1},\n    {\""word\"": \""day,\"", \""confidence\"": 1},\n    {\""word\"": \""Pradov.\"", \""confidence\"": 1}\n  ],\n  \""end_of_turn_confidence\"": 0.7222,\n  \""sequence_id\"": 259\n}""}"
"Jan 05, 12:52:31.678","INFO","transcriber","Deepgram flux final transcript","{""category"":""transcriber"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""deepgram"",""channel"":""assistant"",""transcript"":""Your consultation call has been successfully scheduled for January sixth at ten AM IST. Have a great day, Pradov."",""confidence"":1,""numWords"":19,""duration"":6123,""latency"":10469}"
"Jan 05, 12:52:36.395","INFO","voice","ElevenLabs WebSocket connecting","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""model"":""eleven_turbo_v2_5"",""sampleRate"":44100,""optimizeStreamingLatency"":3,""enableSsmlParsing"":true,""websocketIndex"":12}"
"Jan 05, 12:52:36.439","INFO","voice","ElevenLabs WebSocket closed","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":10}"
"Jan 05, 12:52:36.455","INFO","voice","ElevenLabs WebSocket upgrade with trace ID","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""traceId"":""97df306637f52a9469b703a27a89f714"",""websocketIndex"":12}"
"Jan 05, 12:52:36.455","INFO","voice","ElevenLabs WebSocket opened","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":12}"
"Jan 05, 12:52:36.455","INFO","voice","ElevenLabs BOS message sent","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""voiceSettings"":{},""pronunciationDictionaries"":0,""websocketIndex"":12}"
"Jan 05, 12:52:39.630","INFO","voice","ElevenLabs WebSocket connecting","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""model"":""eleven_turbo_v2_5"",""sampleRate"":44100,""optimizeStreamingLatency"":3,""enableSsmlParsing"":true,""websocketIndex"":13}"
"Jan 05, 12:52:39.677","INFO","voice","ElevenLabs WebSocket closed","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":11}"
"Jan 05, 12:52:39.694","INFO","voice","ElevenLabs WebSocket upgrade with trace ID","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""traceId"":""9ef0dd1adff96821b50f2ef455b65fcc"",""websocketIndex"":13}"
"Jan 05, 12:52:39.695","INFO","voice","ElevenLabs WebSocket opened","{""category"":""voice"",""callId"":""019b8d08-3b0f-7883-b3fb-4d2974f85082"",""orgId"":""dd220687-e8ce-4b26-9b2c-16051b9f47a6"",""provider"":""elevenlabs"",""voiceId"":""dN8hviqdNrAsEcL57yFj"",""websocketIndex"":13}"
